symbol,timestamp,ask_exchange,ask_price,ask_size,bid_exchange,bid_price,bid_size,conditions,tape
IBM,2021-10-25 19:44:39.471025+00:00,V,129.0,1.0,V,127.57,1.0,['R'],A
IBM,2021-10-25 19:44:39.471056+00:00,V,129.0,1.0,V,127.57,3.0,['R'],A
IBM,2021-10-25 19:44:39.471126+00:00,V,129.0,1.0,V,127.57,3.0,['R'],A
IBM,2021-10-25 19:44:39.471531+00:00,V,129.0,1.0,V,127.57,3.0,['R'],A
IBM,2021-10-25 19:44:39.471581+00:00,V,129.0,1.0,V,127.57,2.0,['R'],A
IBM,2021-10-25 19:44:39.471606+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:39.471641+00:00,V,127.59,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:39.471661+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:39.471711+00:00,V,127.59,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:39.471852+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:39.474789+00:00,V,127.59,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:39.475064+00:00,V,127.59,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:39.481715+00:00,V,127.59,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:39.918616+00:00,V,127.59,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:40.060769+00:00,V,127.6,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:40.061276+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:41.561691+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:41.562549+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:41.562904+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:48.983775+00:00,V,127.6,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:49.645039+00:00,V,127.6,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:49.739208+00:00,V,127.6,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:50.381763+00:00,V,127.6,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:50.382084+00:00,V,127.6,4.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:50.382475+00:00,V,127.6,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:50.382494+00:00,V,127.6,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:50.382705+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:55.493210+00:00,V,127.59,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:55.493235+00:00,V,127.59,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:55.516145+00:00,V,127.59,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:55.678637+00:00,V,127.59,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:55.796231+00:00,V,127.59,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:56.096516+00:00,V,127.59,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:44:59.978914+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:00.010384+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:00.011797+00:00,V,127.58,4.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:00.601080+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:00.602494+00:00,V,127.57,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:00.602734+00:00,V,127.57,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:00.604669+00:00,V,127.57,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:00.604769+00:00,V,127.57,1.0,V,127.56,1.0,['R'],A
IBM,2021-10-25 19:45:00.604784+00:00,V,127.57,1.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:00.605110+00:00,V,129.0,1.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:02.210477+00:00,V,127.57,1.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:02.332893+00:00,V,127.58,1.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:02.332999+00:00,V,129.0,1.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:02.761986+00:00,V,127.57,1.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:02.774284+00:00,V,127.57,1.0,V,127.56,2.0,['R'],A
IBM,2021-10-25 19:45:02.774331+00:00,V,127.57,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:02.783647+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:02.783967+00:00,V,127.58,1.0,V,127.56,1.0,['R'],A
IBM,2021-10-25 19:45:02.783983+00:00,V,127.58,1.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:02.830358+00:00,V,127.58,1.0,V,127.56,2.0,['R'],A
IBM,2021-10-25 19:45:02.830403+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:02.830704+00:00,V,127.57,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:02.832132+00:00,V,127.57,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:02.866128+00:00,V,127.57,3.0,V,127.56,1.0,['R'],A
IBM,2021-10-25 19:45:02.866143+00:00,V,127.57,3.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:02.866158+00:00,V,127.57,1.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:03.200359+00:00,V,127.58,1.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:03.200835+00:00,V,129.0,1.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:03.830213+00:00,V,127.57,1.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:07.544269+00:00,V,129.0,1.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:08.091857+00:00,V,129.0,1.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:08.092393+00:00,V,127.58,1.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:08.092669+00:00,V,129.0,1.0,V,127.56,3.0,['R'],A
IBM,2021-10-25 19:45:08.093135+00:00,V,129.0,1.0,V,127.56,2.0,['R'],A
IBM,2021-10-25 19:45:08.093160+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:08.093205+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:08.093400+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:08.093591+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:08.158605+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:10.984177+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:11.632189+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:11.632355+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:11.632595+00:00,V,127.58,4.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:11.659283+00:00,V,127.57,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:11.659329+00:00,V,127.57,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:11.659379+00:00,V,127.57,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:11.675998+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:11.689727+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:12.634435+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:14.313243+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:15.005319+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:15.023107+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:18.859610+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:19.013822+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:19.120732+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:20.076612+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:20.076637+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:20.076703+00:00,V,127.58,4.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:20.077064+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:20.086987+00:00,V,127.57,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:20.447020+00:00,V,127.58,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:20.447059+00:00,V,127.58,2.0,V,127.56,2.0,['R'],A
IBM,2021-10-25 19:45:20.448177+00:00,V,127.58,3.0,V,127.56,2.0,['R'],A
IBM,2021-10-25 19:45:20.448202+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:20.448237+00:00,V,127.58,5.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:20.448248+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:20.448263+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:20.448292+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:20.448748+00:00,V,127.58,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:20.448773+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:25.020006+00:00,V,127.58,3.0,V,127.56,2.0,['R'],A
IBM,2021-10-25 19:45:25.020262+00:00,V,127.58,1.0,V,127.56,2.0,['R'],A
IBM,2021-10-25 19:45:25.021400+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:25.022051+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:25.022898+00:00,V,127.58,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:25.024933+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:25.595015+00:00,V,127.58,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:25.595040+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:26.370180+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:26.596023+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:27.656521+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:28.429441+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:28.431025+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:28.431070+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:28.431145+00:00,V,127.57,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:28.431160+00:00,V,127.57,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:28.650117+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:30.859818+00:00,V,127.58,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:30.860304+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:32.731553+00:00,V,127.57,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:33.773413+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:36.905539+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:38.503385+00:00,V,127.58,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:38.511800+00:00,V,127.57,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:38.512090+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:38.595083+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:38.638556+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:39.553373+00:00,V,127.56,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:40.465043+00:00,V,127.57,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:40.465649+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:42.404398+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:43.757100+00:00,V,127.56,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:44.029819+00:00,V,127.56,1.0,V,127.55,1.0,['R'],A
IBM,2021-10-25 19:45:44.029840+00:00,V,127.56,1.0,V,127.55,3.0,['R'],A
IBM,2021-10-25 19:45:44.212119+00:00,V,127.56,1.0,V,127.55,2.0,['R'],A
IBM,2021-10-25 19:45:44.212165+00:00,V,127.56,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:44.609781+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:45.944628+00:00,V,129.0,1.0,V,127.55,1.0,['R'],A
IBM,2021-10-25 19:45:45.944668+00:00,V,129.0,1.0,V,127.55,3.0,['R'],A
IBM,2021-10-25 19:45:46.620532+00:00,V,129.0,1.0,V,127.55,2.0,['R'],A
IBM,2021-10-25 19:45:46.748392+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:48.725644+00:00,V,129.0,1.0,V,127.55,1.0,['R'],A
IBM,2021-10-25 19:45:48.725669+00:00,V,129.0,1.0,V,127.55,3.0,['R'],A
IBM,2021-10-25 19:45:48.726792+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:48.727197+00:00,V,127.56,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:48.727232+00:00,V,127.56,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:49.802827+00:00,V,127.56,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:51.357789+00:00,V,127.56,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:51.766318+00:00,V,127.56,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:45:52.714068+00:00,V,127.56,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:00.991306+00:00,V,127.56,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:01.072128+00:00,V,127.56,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:01.734060+00:00,V,127.56,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:01.798467+00:00,V,127.56,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:01.839631+00:00,V,127.56,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:03.039774+00:00,V,127.56,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:07.026659+00:00,V,127.56,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:07.772263+00:00,V,127.56,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:07.772410+00:00,V,127.56,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:07.772890+00:00,V,127.56,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:07.773927+00:00,V,127.56,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:07.773987+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:07.778708+00:00,V,127.56,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:07.788111+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:08.189882+00:00,V,127.54,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:08.189898+00:00,V,127.54,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:08.508636+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:08.584086+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:10.226270+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:12.393155+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:22.102362+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:22.232317+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:22.355275+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:22.355395+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:22.429075+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:23.220103+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:25.931303+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:26.346070+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:26.346521+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:26.986365+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:28.061594+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:31.515126+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:31.515932+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:31.516464+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:31.521872+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:31.522292+00:00,V,127.53,4.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:31.522318+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:31.522349+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:31.522759+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:31.522944+00:00,V,127.53,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:31.523220+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:31.524097+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:31.525175+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:31.929176+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:32.601622+00:00,V,127.53,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:32.757979+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:32.758375+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:33.264540+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:33.265021+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:33.329865+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:33.601983+00:00,V,127.53,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:33.941235+00:00,V,127.53,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:34.425824+00:00,V,127.53,4.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:34.426350+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:34.426601+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:34.615150+00:00,V,127.53,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:35.244969+00:00,V,127.53,4.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:36.584839+00:00,V,127.53,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:36.603233+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:36.675856+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:37.399744+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:40.281644+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:42.654678+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:42.655445+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:42.679698+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:42.761221+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:42.919539+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:42.921067+00:00,V,127.53,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:42.956522+00:00,V,127.53,4.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:43.297083+00:00,V,127.53,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:43.530768+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:43.950247+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:43.991664+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:44.942408+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:44.942670+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:45.956103+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:46.964403+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:48.557607+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:48.965718+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:48.966059+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:50.004134+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:50.005497+00:00,V,127.53,4.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:50.005507+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:50.005773+00:00,V,127.53,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:50.006390+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:50.013798+00:00,V,127.53,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:54.548116+00:00,V,127.53,2.0,V,127.52,1.0,['R'],A
IBM,2021-10-25 19:46:54.548141+00:00,V,127.53,2.0,V,127.52,3.0,['R'],A
IBM,2021-10-25 19:46:54.548181+00:00,V,129.0,1.0,V,127.52,3.0,['R'],A
IBM,2021-10-25 19:46:54.548326+00:00,V,129.0,1.0,V,127.52,2.0,['R'],A
IBM,2021-10-25 19:46:54.548346+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:54.548662+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:54.549154+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:59.248626+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:46:59.379628+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:00.007908+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:00.036080+00:00,V,127.53,1.0,V,127.52,1.0,['R'],A
IBM,2021-10-25 19:47:00.036105+00:00,V,127.53,1.0,V,127.52,3.0,['R'],A
IBM,2021-10-25 19:47:00.236742+00:00,V,129.0,1.0,V,127.52,3.0,['R'],A
IBM,2021-10-25 19:47:00.238115+00:00,V,127.53,1.0,V,127.52,3.0,['R'],A
IBM,2021-10-25 19:47:00.783584+00:00,V,129.0,1.0,V,127.52,3.0,['R'],A
IBM,2021-10-25 19:47:01.945100+00:00,V,127.53,1.0,V,127.52,3.0,['R'],A
IBM,2021-10-25 19:47:01.945121+00:00,V,127.53,1.0,V,127.52,2.0,['R'],A
IBM,2021-10-25 19:47:01.945130+00:00,V,127.53,3.0,V,127.52,2.0,['R'],A
IBM,2021-10-25 19:47:01.945151+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:01.986884+00:00,V,127.53,3.0,V,127.52,1.0,['R'],A
IBM,2021-10-25 19:47:02.237225+00:00,V,127.54,3.0,V,127.52,1.0,['R'],A
IBM,2021-10-25 19:47:02.361235+00:00,V,127.54,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:03.752833+00:00,V,127.53,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:03.753074+00:00,V,127.52,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:03.753119+00:00,V,127.52,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:03.754512+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:03.782925+00:00,V,127.53,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:05.637253+00:00,V,127.52,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:05.641297+00:00,V,127.52,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:05.656003+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:05.664999+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:05.681304+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:10.420160+00:00,V,129.0,1.0,V,127.5,2.0,['R'],A
IBM,2021-10-25 19:47:10.420275+00:00,V,127.52,1.0,V,127.5,2.0,['R'],A
IBM,2021-10-25 19:47:10.420310+00:00,V,127.52,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:10.420666+00:00,V,129.0,1.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:10.432900+00:00,V,127.51,2.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:10.432925+00:00,V,127.51,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:10.433341+00:00,V,127.51,3.0,V,126.5,1.0,['R'],A
IBM,2021-10-25 19:47:10.433807+00:00,V,127.51,2.0,V,126.5,1.0,['R'],A
